userId,inputDt,yest_sleep,yest_sleepProblem,yest_dream,amCondition,amEmotion,pmEmotion,pmStress,caffeine,cAmount(ml),alcohol,aAmount(ml),work,meal,personal_care,travel,recreation_etc,recreation_media,socialising,study,household,shop,entertainment,outdoor_act,hobby,care_housemem,community_interaction,today_sleep,today_sleepProblem,today_dream
108,2019-12-18,4,0,2,4,3,3,5,coffee,400,,0,,11,12,268,29,,,,,,,,221,,,3,5,4
108,2019-12-19,3,5,4,2,3,1,1,coffee,200,,0,,19,47,70,388,,,,,,,,,,,2,1,4
108,2019-12-20,2,1,4,2,2,5,5,coffee,200,,0,330,39,,150,279,1,,,,,,,1,,,3,5,2
108,2019-12-21,3,5,2,2,3,5,5,coffee,200,,0,285,102,,71,287,,,,,,,,,,,2,7,1
108,2019-12-22,2,7,1,2,2,4,5,coffee,200,,0,,84,12,128,185,,,,102,,,,,,,3,6,4
108,2019-12-23,3,6,4,2,3,4,2,coffee,200,,0,431,33,14,152,179,,,,,,,,,,,,,
119,2020-01-22,5,0,4,4,4,4,4,,0,,0,102,80,114,19,15,,,,,,,133,50,,,4,0,4
119,2020-01-23,4,0,4,4,4,5,5,coffee,200,,0,,,28,382,,,,,,,,125,,,,3,3,4
119,2020-01-24,3,3,4,4,4,4,4,,0,,0,80,98,,161,312,,,9,,,,,59,,,4,0,4
119,2020-01-25,4,0,4,4,4,4,4,,0,,0,60,119,14,189,212,,,,,,,56,96,,,4,0,4
119,2020-01-26,4,0,4,4,4,5,4,,0,,0,,50,153,83,114,,,,,,,14,221,,,4,0,4
119,2020-01-27,4,0,4,5,5,5,4,,0,,0,,,153,318,,,,,,,,,212,,,4,0,4
119,2020-01-28,4,0,4,4,4,3,4,,0,,0,,23,80,145,243,,,,,,,,32,,,4,0,4
119,2020-01-29,4,0,4,4,4,4,4,,0,,0,11,35,14,83,32,,,,,,,,,,,5,0,4
119,2020-01-31,5,0,4,5,4,4,5,,0,,0,154,79,47,65,123,,,42,,,,31,,,,4,0,4
119,2020-02-01,4,0,4,5,4,4,4,,0,,0,154,,,79,217,,,,,,,181,28,,,4,0,4
119,2020-02-02,4,0,4,4,4,4,4,,0,,0,68,34,37,,91,,,193,1,,,53,141,,,4,0,4
119,2020-02-03,4,0,4,5,4,4,4,,0,,0,238,,79,104,,,,1,,,,,142,,,2,2,4
119,2020-02-04,2,2,4,4,2,4,4,,0,,0,194,161,,59,59,,,,94,,,68,,,,4,0,4
119,2020-02-05,4,0,4,4,4,5,3,,0,,0,185,,,33,100,,,,22,,,,182,,,,,
111,2019-12-05,4,0,4,2,3,2,3,coffee,200,soju,400,,,,,,,,,,,,,,,,2,5,4
111,2019-12-06,2,5,4,1,1,4,2,coffee,200,,0,,,,354,,,,300,,,,,,,,4,0,4
111,2019-12-07,4,0,4,4,3,4,2,coffee,200,soju&beer,400,,,,327,51,,,358,,,,,,,,2,0,4
111,2019-12-08,2,0,4,2,2,3,2,coffee,400,,0,,,,289,62,,,411,,,,,,,,4,0,2
111,2019-12-10,4,0,2,4,4,3,1,coffee,200,,0,,,,255,18,,,424,,,,,,,,4,0,4
111,2019-12-11,4,0,4,2,2,3,2,coffee,200,,0,,,,127,16,,,282,,,,,,,,4,0,4
111,2019-12-12,4,0,4,2,2,2,2,coffee,200,,0,,,,265,33,,,480,,,,,,,,3,0,4
111,2019-12-13,3,0,4,2,2,2,1,,0,,0,,,,329,13,,,267,,,,,,,,2,0,1
111,2019-12-14,2,0,1,3,3,3,2,coffee,200,,0,,,,213,162,,,162,,,,,,,,4,0,4
111,2019-12-16,4,0,4,1,3,2,2,coffee,200,,0,,,,236,43,,,426,,,,,,,,2,0,2
111,2019-12-17,2,0,2,1,2,2,2,coffee,200,,0,,,,226,8,,,304,,,,,,,,2,0,4
111,2019-12-18,2,0,4,1,2,2,1,coffee,200,,0,,,,170,120,,,356,,,,,,,,,,
106,2020-02-01,5,0,4,4,4,5,4,,0,,0,,16,,83,183,,,2,,,,59,52,,,5,0,4
106,2020-02-02,5,0,4,5,4,5,5,,0,,0,4,118,,191,32,,,,,,46,,,,,5,0,4
106,2020-02-03,5,0,4,4,5,5,5,,0,soju,600,284,28,,146,94,,,,,,,80,,,,5,0,4
106,2020-02-07,5,0,4,5,5,5,5,,0,,0,187,109,,185,9,,,,,,27,,,,,5,0,4
106,2020-02-08,5,0,4,5,5,5,5,,0,,0,,230,,211,110,,,,,,14,,,,,5,0,4
106,2020-02-09,5,0,4,4,5,5,5,,0,,0,,57,,12,170,,,,,,,,,,,5,0,4
106,2020-02-10,5,0,4,5,5,5,5,,0,,0,477,46,,179,117,,,,,,,,,,,4,2,4
106,2020-02-15,4,2,4,4,4,5,5,,0,soju,400,36,12,75,209,232,,,,26,,,,,,,,,
102,2019-12-09,3,1,4,3,3,4,4,,0,,0,,55,,,27,170,41,297,75,,,,,,,3,2,4
102,2019-12-10,3,2,4,3,3,4,4,,0,,0,,72,,121,107,72,,266,63,,,,,,,3,1,2
102,2019-12-11,3,1,2,4,3,4,4,coffee,200,,0,,46,64,107,9,149,39,159,73,,,,,,133,2,1,2
102,2019-12-12,2,1,2,3,3,4,4,coffee,200,,0,,44,5,180,32,13,,419,,,,,,,,4,1,4
102,2019-12-13,4,1,4,3,4,4,4,,0,,0,,65,23,,,41,78,356,134,,,,,,,3,2,4
102,2019-12-14,3,2,4,3,4,4,4,coffee,200,,0,,78,,285,76,57,174,,,,92,,,,,4,2,4
102,2019-12-15,4,2,4,2,2,4,5,,0,,0,,114,83,232,21,,,,,,77,,,,201,2,2,2
102,2019-12-16,2,2,2,2,3,4,4,coffee,200,,0,,53,,253,29,25,,376,,,,,,,,4,0,2
102,2019-12-17,4,0,2,4,4,4,4,,0,,0,,47,,,56,348,,156,119,,,,,,,4,7,1
102,2019-12-18,4,7,1,3,3,4,4,coffee,200,,0,,94,62,44,52,77,,346,15,,,,,,,4,0,2
102,2019-12-20,4,0,2,3,4,4,4,,0,,0,,62,132,176,64,192,,,18,,34,,,,,4,1,4
102,2019-12-21,4,1,4,4,4,4,4,coffee,200,,0,,55,42,67,,134,107,,30,,,,,,267,4,1,4
102,2019-12-22,4,1,4,3,3,4,4,coffee,200,,0,,61,4,39,18,31,254,25,66,,,,,,245,4,1,2
102,2019-12-23,4,1,2,4,3,4,4,,0,,0,,59,37,202,48,69,109,,,,151,,63,,,,,
109,2019-12-06,2,0,4,4,5,4,4,coffee,200,,0,,27,,313,253,,,47,,,,,,,,4,5,4
109,2019-12-07,4,5,4,4,4,3,2,tea,400,,0,215,53,,7,313,,,,9,,,,,,,3,0,4
109,2019-12-08,3,0,4,2,3,3,2,,0,,0,268,,,28,23,74,,10,,,,,,,,4,0,4
109,2019-12-14,4,0,4,3,4,4,3,tea,400,,0,,32,,67,148,,,417,45,,,,,,,2,5,4
109,2019-12-15,2,5,4,2,2,2,1,coffee,200,,0,,84,,190,,,,207,39,,,,,,163,2,5,4
109,2019-12-16,2,5,4,2,2,2,2,,0,,0,,57,,149,116,,,355,36,,,,,,,4,0,4
109,2019-12-17,4,0,4,4,4,2,1,,0,,0,,51,,68,197,,,391,6,,,,,,,4,0,4
109,2019-12-18,4,0,4,2,2,2,1,,0,,0,,64,,22,416,,,225,7,,,,,,,,,
109,2019-12-20,5,9,4,5,5,4,4,,0,,0,,47,,157,165,,,127,53,,,,,,152,4,0,4
109,2019-12-21,4,0,4,4,4,4,4,,0,,0,302,22,,66,408,,,,,,,,,,,3,0,4
109,2019-12-22,3,0,4,4,4,4,4,,0,,0,150,2,,293,22,,,,49,,,,,,187,,,
107,2019-12-31,4,4,4,2,3,4,4,tea,200,,0,355,17,57,42,71,,,,,,,,,,,4,4,4
107,2020-01-02,4,4,4,2,4,5,4,coffee,400,,0,205,76,67,111,49,,,,,,,,,,,4,0,2
107,2020-01-03,4,0,2,4,4,3,2,,0,,0,99,26,38,81,,,,,,,19,,,,,4,4,4
107,2020-01-04,4,4,4,4,4,5,4,coffee,200,beer,200,,133,58,82,146,,,41,53,,,,45,,,4,4,3
107,2020-01-05,4,4,3,3,4,4,4,coffee,400,,0,,137,81,53,,,,,,,104,,,,,4,0,3
107,2020-01-06,4,0,3,4,4,5,5,,0,,0,131,47,101,434,,,,,,,,,,,,5,0,4
107,2020-01-07,5,0,4,5,5,4,4,coffee,400,,0,139,115,10,43,246,,,,,,,,,,,3,5,4
107,2020-01-08,3,5,4,3,3,2,4,,0,,0,147,60,,245,23,21,,,,,,,,,,2,4,2
107,2020-01-11,2,4,2,2,5,4,4,,0,,0,,66,29,2,17,24,,,,,25,,,,,4,0,2
107,2020-01-13,4,0,2,4,4,4,4,,0,,0,278,75,65,135,72,,,87,,,,,,,,5,0,4
107,2020-01-14,5,0,4,4,2,4,4,coffee,600,,0,,,,,,,,,,,,,,,,4,0,2
107,2020-01-15,4,0,2,4,4,4,4,coffee,200,,0,282,87,92,169,19,,,,,,,,,,,4,5,4
107,2020-01-16,4,5,4,2,2,4,4,coffee,200,,0,309,125,44,15,,,,70,,,,,,,,,,
118,2020-01-25,4,0,2,4,4,4,3,,0,soju,200,,44,18,72,201,,,,,,,,,,,4,0,2
118,2020-01-27,4,0,2,4,4,4,3,coffee,400,,0,73,6,33,293,74,,,,3,,,,,,,3,2,4
118,2020-01-28,3,2,4,3,2,4,2,coffee,200,beer,200,57,20,41,92,,,,484,,,,,,,,4,0,4
118,2020-01-30,4,0,4,4,4,4,1,coffee,600,,0,,,,40,1,,,502,26,,,,,,,3,0,2
118,2020-01-31,3,0,2,1,2,3,3,coffee,600,soju,200,,,,433,,,,,,,,,,,,4,0,4
118,2020-02-01,4,0,4,3,3,4,4,coffee,200,,0,,39,,202,168,,57,,30,,,,,,,3,0,4
118,2020-02-02,3,0,4,3,3,4,4,coffee,400,,0,,12,37,69,331,,90,,14,,,,,,,4,0,4
118,2020-02-03,4,0,4,4,3,3,3,,0,,0,,74,,287,,,,207,,,,,,,,4,0,2
118,2020-02-04,4,0,2,3,3,3,1,coffee,200,,0,,21,1,111,310,,,,50,,,,,,,4,0,2
118,2020-02-06,4,0,2,3,3,3,2,coffee,1000,,0,517,,,52,,,,,,,,,,,,4,0,2
118,2020-02-09,4,0,2,3,3,3,1,coffee,200,beer,200,,41,121,60,270,,,181,,,,,,,,3,9,2
118,2020-02-10,3,9,2,3,2,2,1,coffee,200,beer,200,534,16,,43,,,,,38,,,,,,,2,9,4
118,2020-02-11,2,9,4,2,1,4,3,,0,,0,438,71,19,161,,,,,,,,,,,,2,9,4
118,2020-02-12,2,9,4,3,3,3,2,coffee,400,,0,544,63,17,87,,,,,,,,,,,,4,0,4
118,2020-02-13,4,0,4,4,3,3,3,coffee,200,,0,469,37,35,63,,,,,,,,,,,,4,0,2
118,2020-02-14,4,0,2,4,3,4,3,,0,beer,400,291,101,,144,19,,,,,,,,,,,2,0,4
118,2020-02-15,2,0,4,2,3,3,3,,0,beer,200,,45,83,41,53,,,,,,,,348,,,4,0,4
118,2020-02-16,4,0,4,4,3,3,3,coffee,200,,0,,11,50,18,176,,,,64,,45,,359,,,,,
112,2019-12-12,4,2,4,4,4,3,2,,0,,0,287,,,,,,,,,,,,,,,3,0,4
112,2019-12-14,3,0,4,4,4,4,3,,0,,0,,2,,,1,,,84,256,,,,,,,3,0,4
112,2019-12-15,3,0,4,3,4,4,4,,0,,0,,57,,137,70,,,90,,,,,,,,3,0,4
112,2019-12-16,3,0,4,2,2,3,3,,0,,0,412,9,,238,,,,,,,,,,,,1,2,2
112,2019-12-17,1,2,2,2,2,4,4,,0,,0,376,27,,21,,128,,,,,,,,,,2,2,4
112,2019-12-19,2,2,4,2,2,2,2,,0,,0,485,11,,58,69,,,,,,,,,,,4,2,4
112,2019-12-20,4,2,4,4,4,3,3,,0,,0,279,84,,97,141,,,,,,,,,,,4,0,2
112,2019-12-22,4,0,2,4,4,2,4,,0,,0,,31,,220,276,,,,,,,,,,,3,0,4
112,2019-12-23,3,0,4,4,4,4,4,,0,,0,,251,,145,,,,,,,,,108,,,4,0,4
112,2019-12-24,4,0,4,4,4,4,4,,0,,0,,90,43,62,254,53,,,,,,,,,48,4,0,4
112,2019-12-25,4,0,4,4,4,4,4,,0,,0,,,,104,204,,,,,,133,,,,,,,
116,2020-01-22,4,0,4,4,4,4,5,,0,,0,33,37,25,135,173,,,,,,157,39,,,,4,0,4
116,2020-01-23,4,0,4,4,4,5,5,,0,,0,,33,,356,181,,,,,,137,,,,,4,0,4
116,2020-01-24,4,0,4,4,5,5,5,,0,,0,,,,,,,,,,,,,,,,5,0,4
116,2020-01-25,5,0,4,4,5,5,5,,0,,0,,48,,123,300,,,133,,,,,,,146,4,0,2
116,2020-01-26,4,0,2,4,5,5,5,,0,,0,,149,279,206,84,,,,,,42,,,,,5,0,4
116,2020-01-27,5,0,4,5,5,5,5,,0,,0,,14,,161,481,,,43,,,,90,,,,5,0,4
116,2020-01-28,5,0,4,4,4,5,4,,0,,0,,63,85,51,253,,,358,,,,37,,,,4,0,4
116,2020-01-29,4,0,4,4,4,4,4,,0,,0,,90,38,146,94,,,225,,,,,100,,,3,2,2
116,2020-01-30,3,2,2,4,4,5,5,,0,,0,26,99,,21,222,,,262,,,,,,,,4,0,2
116,2020-01-31,4,0,2,4,4,5,5,,0,,0,,61,55,69,396,,,163,,,,,,,,4,0,2
116,2020-02-01,4,0,2,4,4,5,5,,0,,0,,74,,108,88,,,259,,,,,53,,,2,3,1
116,2020-02-02,2,3,1,3,3,5,4,,0,,0,272,65,,20,130,,,38,,,,,,,,4,3,2
116,2020-02-03,4,3,2,4,4,4,4,,0,,0,74,109,,84,276,,,236,,,,,,,,4,0,4
116,2020-02-04,4,0,4,4,4,4,4,,0,,0,,147,,154,29,,,203,,,,,,,53,,,
17,2018-10-31,4,0,4,4,4,3,3,,0,,0,138,,,19,,,,272,,,,,,,,3,3,1
17,2018-11-01,3,3,1,2,2,3,4,,0,,0,536,89,,18,,,,,,,,,,,,4,0,4
17,2018-11-03,4,0,4,4,4,4,3,,0,,0,,,,8,166,,,,,,,,,,,4,0,4
17,2018-11-05,4,0,4,3,3,4,4,,0,,0,261,88,,127,63,,,,,,,,,,,4,5,4
17,2018-11-06,4,5,4,3,3,3,3,,0,wine,200,663,,,22,,,,,,,,,,,,3,5,4
17,2018-11-07,3,5,4,3,3,4,3,,0,,0,648,,,,,,,,,,,,,,,5,5,2
17,2018-11-13,5,5,2,5,5,4,4,,0,,0,468,12,,76,,,,,,,,,,,,,,
24,2018-11-17,4,0,2,4,4,4,5,,0,,0,100,8,27,,227,131,,,5,,,,,,,5,0,2
24,2018-11-18,5,0,2,5,5,4,3,,0,,0,249,99,22,,91,46,,,62,,,,,,,1,1,2
24,2018-11-19,1,1,2,2,2,4,4,tea,600,,0,119,43,,54,97,,,403,,,,,,,,3,0,4
24,2018-11-20,3,0,4,3,3,3,3,tea,1000,,0,,50,,91,344,,,327,11,,,,,,13,3,5,4
24,2018-11-21,3,5,4,4,3,3,1,coffee,200,,0,,52,,92,114,,,350,,,,,179,,,3,5,4
24,2018-11-22,3,5,4,3,4,4,4,tea,800,,0,,62,,98,133,,,401,,,,,155,,,4,5,3
24,2018-11-23,4,5,3,4,4,5,4,tea,1200,,0,,21,,78,122,154,,411,16,,,,,,,4,0,4
24,2018-11-24,4,0,4,4,4,3,3,,0,,0,,,,,202,468,,,,,,,,,,4,1,4
24,2018-11-25,4,1,4,4,3,4,4,,0,,0,,,15,19,74,231,,,,,,,220,,,4,0,4
24,2018-11-26,4,0,4,3,3,4,4,tea,800,,0,98,30,53,219,44,,,356,35,,,,,,,3,0,4
24,2018-11-27,3,0,4,2,1,4,5,coffee,200,soju,400,181,31,11,93,436,,,,,,,,,,,3,1,4
24,2018-11-28,3,1,4,3,3,4,4,tea,600,,0,,11,,146,117,94,,395,,,,,,,,,,
4,2018-10-30,1,3,2,4,1,1,2,,0,,0,,,,,,,,,,,,,1,,,1,7,1
4,2018-10-31,1,7,1,1,1,1,1,coffee,200,,0,421,,,179,75,,,,,,,,,,,1,7,1
4,2018-11-01,1,7,1,1,1,1,1,coffee,400,,0,474,28,6,,75,,,,,,,,,,67,1,7,1
4,2018-11-02,1,7,1,1,1,3,1,coffee,400,,0,462,5,,,69,,,,,,,,,,54,2,2,1
4,2018-11-03,2,2,1,1,1,3,1,coffee,600,soju,200,156,145,25,40,137,94,,,19,,,,,,,,,
4,2018-11-05,2,2,1,1,1,1,1,coffee,400,,0,417,23,,28,186,,,,,,,,,,,2,4,1
4,2018-11-06,2,4,1,1,2,2,1,coffee,400,,0,424,10,40,36,24,,,,,,,,,,,2,4,1
4,2018-11-07,2,4,1,1,1,3,1,,0,,0,439,,,59,202,,,,,,,,,,,2,4,4
4,2018-11-08,2,4,4,2,2,3,2,coffee,200,,0,451,77,35,,22,,,,,,,,,,,2,4,4
4,2018-11-09,2,4,4,1,2,3,2,coffee,400,soju,200,235,,,82,145,,,,,,,,,,117,3,4,4
4,2018-11-10,3,4,4,2,2,3,2,coffee,200,,0,234,20,12,33,271,,,,,,,,,,,2,4,4
4,2018-11-11,2,4,4,2,3,2,1,coffee,200,,0,170,,,27,282,,,,,,,,,,8,2,4,4
4,2018-11-12,2,4,4,2,3,2,1,coffee,400,,0,560,15,,56,113,,,,,,,,,,,2,4,4
4,2018-11-13,2,4,4,1,2,2,2,coffee,200,,0,406,33,,82,116,,,,,,,,,,,,,
25,2018-11-15,3,2,4,3,2,4,4,coffee,400,,0,,52,,5,7,,3,71,,,,,18,,,3,0,4
25,2018-11-17,3,0,4,1,1,4,4,coffee,200,,0,180,,,39,70,,,,,,,,,,,3,0,4
25,2018-11-18,3,0,4,2,2,2,2,,0,,0,,35,,57,118,,,,21,,,,,,,3,0,4
25,2018-11-20,3,0,4,2,2,3,2,,0,soju,200,,60,,7,85,,,94,,,,,153,,,3,0,4
25,2018-11-22,3,0,4,3,3,4,4,,0,,0,,24,,35,7,,,437,,,,,,,,3,0,4
25,2018-11-23,3,0,4,2,4,3,3,,0,,0,,36,,,,,,194,,,,,,,,,,
25,2018-11-25,3,0,4,3,3,3,3,,0,,0,,31,,121,66,110,,,64,,,,108,,,3,0,4
25,2018-11-26,3,0,4,3,3,3,3,,0,,0,,28,,44,,,,170,,,,,,,,3,0,4
25,2018-11-27,3,0,4,3,3,3,3,,0,,0,,31,,13,6,,,181,,,,,,,,3,0,4
25,2018-11-28,3,0,4,3,3,3,3,,0,,0,,31,,,43,,,52,103,,,,111,,,,,
3,2018-10-31,2,0,4,2,2,3,1,coffee,200,,0,500,82,,45,,,,,,,,,,,,2,2,4
3,2018-11-01,2,2,4,2,3,3,2,,0,,0,504,35,,100,37,,,,,,,,,,,3,0,4
3,2018-11-02,3,0,4,2,3,3,1,,0,,0,501,,,266,14,,,,,,,,,,,3,0,4
3,2018-11-06,3,0,4,3,3,3,2,,0,,0,288,7,,166,95,,,,92,,,,,,,2,7,1
3,2018-11-07,2,7,1,1,2,2,1,,0,,0,156,91,,76,265,,,70,,,,,,,,3,2,2
3,2018-11-08,3,2,2,2,3,3,3,,0,,0,207,46,,227,170,,,,,,,,,,,2,2,4
3,2018-11-09,2,2,4,2,3,3,2,,0,,0,344,38,,63,89,,,,,,,,118,,,3,2,2
3,2018-11-10,3,2,2,3,3,3,2,,0,,0,406,230,,27,,,,,,,,,,,,4,0,4
3,2018-11-11,4,0,4,3,3,3,2,,0,,0,165,55,,136,210,,,,47,,,,,,,,,
18,2018-11-16,3,0,4,4,3,3,3,,0,,0,,,,73,,,,,,,,,,,,4,9,4
18,2018-11-20,4,9,4,4,4,4,2,,0,,0,109,103,80,171,,,,,,,,,,,,2,0,4
18,2018-11-23,2,0,4,2,3,4,2,,0,,0,,,,247,,,,,,,,63,,,,3,0,4
18,2018-11-24,3,0,4,2,2,4,2,,0,,0,,190,126,117,,,,,,,,,,,,3,5,4
18,2018-11-25,3,5,4,2,2,4,2,,0,,0,,,52,165,,,,47,,,155,,,,96,4,0,4
18,2018-11-27,4,0,4,3,3,4,4,,0,,0,143,,,209,,,,164,,,,,,,,4,0,4
18,2018-11-28,4,0,4,4,3,4,3,,0,,0,,51,,208,,,,149,,,,,,,,,,
15,2018-11-01,2,2,4,2,2,3,1,coffee,800,,0,197,46,,137,52,67,,,63,,,,,,,3,8,4
15,2018-11-02,3,8,4,2,2,3,1,coffee,1000,,0,249,99,,163,,50,,,44,,,,,,,2,0,4
15,2018-11-03,2,0,4,1,1,3,1,coffee,1000,beer,200,,116,,171,111,,,,83,,,,,,,1,7,1
15,2018-11-04,1,7,1,2,1,2,2,coffee,800,,0,,182,,76,,,,,,,,,,,,2,9,4
15,2018-11-06,2,9,4,2,2,3,3,coffee,800,,0,121,86,,203,162,43,,,102,,,,,,,2,2,4
15,2018-11-07,2,2,4,2,3,3,2,coffee,600,,0,305,59,,361,,,,,,,,,,,,2,2,4
15,2018-11-09,2,2,4,2,2,3,3,coffee,600,,0,336,21,,156,63,,,,135,,,,,,,3,9,4
15,2018-11-11,3,9,4,2,3,3,3,coffee,600,,0,,,,154,229,,,,192,,,,,,,2,7,1
15,2018-11-12,2,7,1,2,2,3,3,coffee,600,,0,507,,,55,35,,,,,,,,,,,,,
20,2018-11-15,4,0,4,3,3,3,3,coffee,600,,0,229,39,,36,,,,110,,,,40,44,,,2,2,2
20,2018-11-17,2,2,2,2,1,5,4,coffee,200,beer,600,190,66,,,,,,,,,60,,,,,3,0,2
20,2018-11-20,3,0,2,3,3,2,3,coffee,200,,0,470,,,,49,,,,,,,,,,,2,2,2
20,2018-11-22,2,2,2,2,2,4,4,coffee,400,,0,604,5,,,,,,,38,,,,,,,4,3,2
20,2018-11-24,4,3,2,4,4,3,3,coffee,400,wine,200,250,41,,91,66,,,,,,,,,,,,,
20,2018-11-27,2,1,2,2,3,4,4,coffee,400,,0,240,72,51,,8,,,,,,,57,,,,4,1,2
20,2018-11-28,4,1,2,3,4,4,4,coffee,400,,0,460,40,,6,24,,,,,,,,,,,,,
10,2018-11-02,1,5,4,3,3,3,3,coffee,400,,0,93,,29,373,21,,,,228,,,,,,,,,
10,2018-11-05,2,9,2,3,3,3,2,coffee,400,,0,163,178,,59,,,,82,183,,,,,,,1,0,2
10,2018-11-06,1,0,2,3,3,3,3,coffee,200,,0,237,,,379,78,,,,59,,,,,,,2,1,2
10,2018-11-13,2,1,2,2,2,3,1,coffee,200,,0,118,69,22,303,100,,,,137,,,,,,,,,
21,2018-11-16,4,0,4,4,4,4,3,coffee,200,,0,236,214,,152,5,,,,,,,,,,,4,0,4
21,2018-11-18,4,0,4,2,3,3,1,,0,,0,412,20,,178,29,,,,,,,,,,,4,0,4
21,2018-11-19,4,0,4,4,4,5,2,,0,,0,87,78,,66,94,,,135,,,,,,,,5,0,4
21,2018-11-20,5,0,4,2,4,4,2,coffee,200,,0,124,95,,128,109,,16,135,,,,,,,,,,
21,2018-11-24,5,0,4,2,4,4,2,,0,,0,594,74,,159,,,,,,,,,,,,2,0,4
21,2018-11-25,2,0,4,1,3,3,5,,0,soju,200,517,108,,139,17,,,,,,,,,,,4,0,4
21,2018-11-26,4,0,4,3,4,3,4,,0,,0,,131,,205,,,,196,,,,,,,,2,2,4
21,2018-11-28,2,2,4,3,4,4,4,coffee,200,,0,,21,,249,288,19,,107,,,,,,,,,,
11,2018-11-01,4,0,4,2,4,4,2,coffee,200,,0,145,11,,57,64,,,64,,,,,,,,4,1,4
11,2018-11-02,4,1,4,2,2,3,2,,0,,0,173,38,,342,48,24,,,,,,,,,,4,1,2
11,2018-11-03,4,1,2,3,3,3,1,coffee,200,,0,414,102,,45,68,,,,,,,,,,,2,1,2
11,2018-11-04,2,1,2,1,2,2,2,,0,,0,,82,,,213,,,,,,,,,,,1,0,4
11,2018-11-05,1,0,4,1,1,4,2,coffee,200,,0,537,,,199,61,,,,,,,,,,,4,0,4
11,2018-11-06,4,0,4,3,2,3,2,coffee,200,,0,196,43,,55,93,,,56,,,,,,,,2,0,4
11,2018-11-07,2,0,4,2,3,2,1,coffee,200,,0,372,28,,73,122,,,,,,,,,,,4,0,4
11,2018-11-08,4,0,4,3,2,3,1,coffee,200,,0,229,49,,16,85,,,66,,,,,,,,1,0,4
11,2018-11-09,1,0,4,2,2,3,2,,0,,0,286,173,,127,130,,,,,,,,,,,4,0,2
11,2018-11-10,4,0,2,2,4,3,3,,0,,0,,68,,,222,,,,,,,,,,,4,0,4
11,2018-11-11,4,0,4,3,3,3,3,,0,,0,304,23,,32,110,,,,,,,,,,,4,0,4
11,2018-11-12,4,0,4,3,3,3,4,,0,,0,313,13,,44,86,,,,,,,,,,,4,5,4
11,2018-11-13,4,5,4,3,3,3,3,coffee,200,,0,232,41,,75,93,,,70,,,,,,,,,,
23,2018-11-15,3,0,2,4,3,4,2,,0,soju,200,,106,,8,16,,,158,19,,,,,,,3,0,4
23,2018-11-16,3,0,4,3,3,2,2,,0,,0,,37,40,177,14,,,478,,,,,,,,4,0,4
23,2018-11-17,4,0,4,2,4,3,5,,0,,0,,172,26,39,139,,,194,,,,,172,,,2,0,4
23,2018-11-18,2,0,4,2,2,3,3,,0,,0,,106,26,10,277,,,,,,,,292,,,3,7,2
23,2018-11-19,3,7,2,2,3,3,3,,0,,0,,58,,195,37,,,289,,,,,,,,2,0,4
23,2018-11-20,2,0,4,1,2,3,2,,0,,0,,,,52,199,,,153,,,,,,,,2,0,4
23,2018-11-23,2,0,4,2,2,3,4,,0,,0,,38,,127,93,,,454,,,,,,,,5,0,4
23,2018-11-24,5,0,4,4,5,4,4,,0,,0,,45,44,9,185,,,,,,,,439,,,4,0,4
23,2018-11-25,4,0,4,4,4,4,4,,0,soju,400,,113,,50,55,,,71,,,,,260,,,3,0,4
23,2018-11-26,3,0,4,2,3,4,4,,0,,0,,38,,224,7,,,464,,,,,,,,2,0,4
23,2018-11-27,2,0,4,2,3,4,4,,0,,0,,343,,52,,,,366,,,,,,,,2,0,4
23,2018-11-28,2,0,4,2,2,3,3,,0,,0,,,,92,146,,,201,,,,,,,,,,
13,2018-10-31,3,2,4,2,3,5,2,,0,,0,388,29,,93,,,,,,,,,,,,3,0,4
13,2018-11-01,3,0,4,2,3,5,4,,0,,0,261,,,79,,,,,,,,,,,,3,1,4
13,2018-11-02,3,1,4,2,3,3,2,,0,,0,337,,,173,,,,,,,,,,,,2,3,2
13,2018-11-03,2,3,2,1,3,5,4,,0,,0,293,93,,25,157,,,,,,,60,,,,2,4,2
13,2018-11-05,2,4,2,1,3,4,3,,0,,0,460,,,,,,,,,,,,,,,2,1,2
13,2018-11-06,2,1,2,2,2,3,3,,0,,0,193,155,,,,,,,,,,,,,,3,5,4
13,2018-11-07,3,5,4,2,3,3,2,,0,,0,159,,,,,,,,,,,,,,,5,3,4
13,2018-11-10,5,3,4,1,3,5,2,,0,,0,374,185,,12,,,,,,,,,,,,2,1,4
13,2018-11-11,2,1,4,1,2,4,4,,0,,0,113,297,,,,,,,,,,,,,,2,4,2
13,2018-11-12,2,4,2,1,2,3,1,,0,,0,290,,,,,,,,,,,,,,,,,
1,2018-11-16,4,0,4,2,2,3,1,,0,,0,,66,,82,91,,,529,,,,,,,,3,3,2
1,2018-11-17,3,3,2,4,5,5,4,coffee,400,,0,,55,19,16,362,,,118,22,,,,,,,3,0,4
1,2018-11-18,3,0,4,3,4,3,2,coffee,200,,0,,29,58,33,175,,,279,21,,,,,,,4,6,4
1,2018-11-19,4,6,4,2,2,4,2,coffee,400,,0,121,91,,108,30,,,353,,,,,,,,4,5,4
1,2018-11-21,4,5,4,3,2,3,2,,0,,0,,38,68,116,69,,,308,2,,21,,115,,,4,0,4
1,2018-11-22,4,0,4,1,2,4,2,coffee,800,,0,,71,9,57,86,,,407,25,,,,193,,,5,0,4
