userId,amPm,inputDt,yest_sleep,yest_sleepProblem,yest_dream,amCondition,amEmotion,pmEmotion,pmStress,ifUnusual,breakfast,lunch,dinner,lateSnack,amCaffeine,amCaffAmount,pmCaffeine,pmCaffAmount,alcohol,aAmount,work,travel,meal,study,recreation_etc,outdoor_act,entertainment,hobby,personal_care,recreation_media,household,socialising,communitiy_interaction,today_sleep,today_sleepProblem,today_dream
30,pm,2018-11-23,3.0,0.0,4.0,2.0,3.0,3,2,1.0,2.0,2,3.0,4.0,,,,,,,31.0,144.0,65.0,138.0,6.0,,,32.0,19.0,,,,6.0,3.0,0.0,4.0
30,pm,2018-11-24,3.0,0.0,4.0,3.0,3.0,3,2,1.0,4.0,1,3.0,,,,,,,,,286.0,40.0,86.0,70.0,,,,,,,,,2.0,1.0,4.0
30,pm,2018-11-25,2.0,1.0,4.0,2.0,2.0,3,3,1.0,3.0,3,2.0,4.0,coffee,1.0,,,,,121.0,129.0,51.0,91.0,13.0,,,,,,,,25.0,3.0,1.0,4.0
30,pm,2018-11-26,3.0,1.0,4.0,2.0,3.0,3,3,2.0,3.0,3,3.0,4.0,,,coffee,1.0,,,165.0,95.0,,91.0,31.0,,,10.0,,22.0,8.0,,17.0,,,
30,pm,2018-11-28,2.0,0.0,4.0,2.0,2.0,4,4,1.0,4.0,3,3.0,4.0,,,,,,,26.0,177.0,3.0,,46.0,,,,72.0,,27.0,,82.0,,,
7,pm,2018-10-31,4.0,0.0,2.0,3.0,3.0,4,3,2.0,4.0,2,2.0,4.0,coffee,1.0,coffee,1.0,,,424.0,66.0,50.0,,48.0,,,,5.0,,47.0,,,3.0,1.0,2.0
7,pm,2018-11-01,3.0,1.0,2.0,4.0,4.0,3,2,2.0,4.0,3,3.0,4.0,coffee,1.0,coffee,1.0,,,368.0,104.0,,,42.0,,,,34.0,,48.0,,,4.0,2.0,2.0
7,pm,2018-11-02,4.0,2.0,2.0,3.0,4.0,3,1,2.0,4.0,3,3.0,4.0,coffee,1.0,coffee,2.0,,,419.0,88.0,75.0,,,17.0,,,41.0,16.0,37.0,7.0,,4.0,0.0,2.0
7,pm,2018-11-03,4.0,0.0,2.0,4.0,3.0,4,4,2.0,3.0,3,3.0,4.0,,,coffee,1.0,beer,1.0,,168.0,78.0,,7.0,,,,110.0,143.0,156.0,,,3.0,2.0,2.0
7,pm,2018-11-04,3.0,2.0,2.0,3.0,2.0,4,4,2.0,4.0,3,3.0,4.0,coffee,1.0,coffee,1.0,,,,184.0,58.0,,91.0,48.0,76.0,,46.0,116.0,63.0,,,2.0,1.0,2.0
7,pm,2018-11-05,2.0,1.0,2.0,2.0,3.0,2,2,2.0,4.0,2,3.0,4.0,,,coffee,1.0,,,412.0,107.0,27.0,,33.0,,,,27.0,,58.0,,,4.0,1.0,2.0
7,pm,2018-11-06,4.0,1.0,2.0,3.0,3.0,3,2,2.0,4.0,2,3.0,4.0,,,coffee,1.0,,,438.0,91.0,82.0,,,40.0,,,14.0,,30.0,,,4.0,0.0,2.0
7,pm,2018-11-07,4.0,0.0,2.0,3.0,3.0,3,2,2.0,4.0,2,2.0,4.0,coffee,1.0,coffee,1.0,,,409.0,119.0,13.0,,32.0,,,,31.0,44.0,36.0,,,4.0,0.0,2.0
7,pm,2018-11-08,4.0,0.0,2.0,3.0,4.0,3,2,2.0,4.0,3,2.0,4.0,coffee,1.0,coffee,2.0,,,387.0,125.0,20.0,,,,,,46.0,,66.0,,,4.0,0.0,3.0
7,pm,2018-11-09,4.0,0.0,3.0,3.0,3.0,3,3,2.0,4.0,3,4.0,4.0,coffee,1.0,coffee,1.0,,,392.0,86.0,42.0,,,,,,42.0,9.0,60.0,,,3.0,0.0,2.0
7,pm,2018-11-10,3.0,0.0,2.0,2.0,3.0,3,4,2.0,4.0,3,3.0,4.0,,,,,,,,112.0,56.0,,34.0,,,,,68.0,315.0,,20.0,4.0,2.0,2.0
7,pm,2018-11-11,4.0,2.0,2.0,3.0,4.0,4,4,2.0,4.0,3,3.0,3.0,,,coffee,1.0,,,,44.0,98.0,,73.0,,,,52.0,182.0,164.0,,,,,
7,pm,2018-11-13,3.0,1.0,2.0,3.0,3.0,3,4,2.0,4.0,3,3.0,,,,coffee,1.0,,,387.0,100.0,56.0,,,,,,46.0,,34.0,,,,,
29,pm,2018-11-16,5.0,0.0,4.0,2.0,3.0,3,1,2.0,4.0,3,4.0,4.0,,,coffee,1.0,,,,65.0,,177.0,367.0,,,,,,,,,4.0,9.0,3.0
29,pm,2018-11-17,4.0,9.0,3.0,1.0,2.0,3,1,2.0,4.0,4,3.0,4.0,,,coffee,1.0,,,,143.0,,,316.0,,,,,,,,,3.0,9.0,4.0
29,pm,2018-11-18,3.0,9.0,4.0,2.0,2.0,3,1,2.0,3.0,3,3.0,4.0,coffee,1.0,coffee,2.0,,,222.0,57.0,,309.0,138.0,,,,,,,,,,,
29,pm,2018-11-21,2.0,5.0,4.0,1.0,1.0,2,1,2.0,4.0,2,3.0,4.0,,,,,,,71.0,,,8.0,,,,,,,296.0,,,,,
29,pm,2018-11-25,2.0,9.0,4.0,2.0,4.0,3,3,2.0,4.0,3,2.0,4.0,coffee,1.0,,,,,285.0,,28.0,,288.0,,,,,,,,,2.0,9.0,4.0
29,pm,2018-11-26,2.0,9.0,4.0,2.0,4.0,4,3,2.0,3.0,2,2.0,4.0,coffee,1.0,coffee,1.0,,,,292.0,,14.0,108.0,,,26.0,,,,,,,,
5,pm,2018-10-30,1.0,1.0,1.0,1.0,1.0,4,2,2.0,2.0,2,2.0,2.0,,,coffee,1.0,,,32.0,26.0,,,1.0,,,,,,,,,4.0,3.0,4.0
5,pm,2018-10-31,4.0,3.0,4.0,4.0,3.0,2,1,1.0,3.0,4,4.0,4.0,coffee,1.0,,,,,506.0,90.0,32.0,,,,,,,12.0,,1.0,,4.0,0.0,4.0
5,pm,2018-11-01,4.0,0.0,4.0,2.0,3.0,4,4,2.0,3.0,2,3.0,4.0,,,coffee,1.0,,,254.0,165.0,41.0,,89.0,,,,,54.0,,,,3.0,0.0,4.0
5,pm,2018-11-02,3.0,0.0,4.0,2.0,3.0,4,3,2.0,3.0,2,3.0,4.0,coffee,1.0,,,,,217.0,107.0,29.0,,33.0,,,54.0,,70.0,,8.0,,4.0,0.0,4.0
5,pm,2018-11-03,4.0,0.0,4.0,4.0,3.0,3,1,2.0,2.0,3,4.0,4.0,coffee,1.0,coffee,1.0,,,233.0,113.0,65.0,,26.0,53.0,,,16.0,83.0,,41.0,,3.0,0.0,4.0
5,pm,2018-11-04,3.0,0.0,4.0,2.0,2.0,4,2,2.0,3.0,1,4.0,3.0,coffee,1.0,coffee,2.0,,,391.0,66.0,15.0,,17.0,,,,,,42.0,15.0,,4.0,0.0,4.0
5,pm,2018-11-05,4.0,0.0,4.0,4.0,2.0,3,1,2.0,2.0,3,4.0,4.0,coffee,1.0,coffee,2.0,,,452.0,53.0,61.0,,27.0,,,,,,,3.0,,,,
5,pm,2018-11-07,3.0,3.0,4.0,2.0,2.0,4,3,2.0,3.0,3,1.0,4.0,coffee,1.0,coffee,1.0,,,290.0,103.0,60.0,,47.0,,,,,82.0,,7.0,,2.0,2.0,1.0
5,pm,2018-11-08,2.0,2.0,1.0,2.0,1.0,3,4,2.0,3.0,3,2.0,3.0,,,coffee,1.0,,,288.0,82.0,55.0,,2.0,,,,,85.0,,7.0,,4.0,0.0,4.0
5,pm,2018-11-09,4.0,0.0,4.0,4.0,4.0,4,3,2.0,3.0,1,3.0,4.0,,,coffee,1.0,,,405.0,93.0,64.0,,12.0,,,,,17.0,,2.0,,4.0,3.0,4.0
5,pm,2018-11-10,4.0,3.0,4.0,4.0,3.0,4,4,2.0,3.0,1,4.0,3.0,,,coffee,1.0,beer,1.0,5.0,66.0,141.0,,50.0,,,,24.0,149.0,158.0,,,3.0,3.0,1.0
5,pm,2018-11-11,3.0,3.0,1.0,3.0,3.0,4,3,2.0,3.0,3,4.0,2.0,,,coffee,1.0,,,9.0,84.0,82.0,,23.0,6.0,,,16.0,299.0,84.0,,,2.0,3.0,4.0
5,pm,2018-11-12,2.0,3.0,4.0,2.0,2.0,2,1,2.0,3.0,1,4.0,4.0,coffee,1.0,coffee,1.0,,,289.0,168.0,128.0,,7.0,,,,,,6.0,,,4.0,3.0,4.0
5,pm,2018-11-13,4.0,3.0,4.0,2.0,3.0,4,4,2.0,3.0,1,3.0,4.0,coffee,1.0,,,,,378.0,84.0,45.0,,20.0,,,,,32.0,,7.0,,,,
22,pm,2018-11-15,4.0,3.0,4.0,4.0,3.0,3,2,2.0,2.0,2,2.0,4.0,,,,,,,18.0,22.0,49.0,83.0,103.0,53.0,,,,106.0,106.0,,134.0,3.0,5.0,4.0
22,pm,2018-11-16,3.0,5.0,4.0,3.0,4.0,3,2,2.0,2.0,2,2.0,4.0,,,,,,,,20.0,33.0,,17.0,,,,,,389.0,,259.0,3.0,2.0,4.0
22,pm,2018-11-17,3.0,2.0,4.0,3.0,3.0,3,1,1.0,2.0,2,2.0,4.0,,,,,,,,,66.0,12.0,26.0,,,,,,639.0,,96.0,3.0,3.0,4.0
22,pm,2018-11-18,3.0,3.0,4.0,2.0,3.0,3,3,2.0,2.0,2,2.0,,,,,,,,32.0,257.0,81.0,,,,101.0,,9.0,100.0,133.0,,,,,
22,pm,2018-11-20,2.0,9.0,4.0,2.0,3.0,3,3,2.0,2.0,2,2.0,,,,,,,,,,42.0,,119.0,53.0,,,,86.0,193.0,18.0,232.0,3.0,2.0,4.0
22,pm,2018-11-21,3.0,2.0,4.0,3.0,3.0,3,3,2.0,2.0,2,2.0,,,,coffee,1.0,,,,,29.0,62.0,27.0,,,,,97.0,147.0,269.0,117.0,3.0,2.0,4.0
22,pm,2018-11-22,3.0,2.0,4.0,3.0,3.0,2,1,2.0,2.0,2,1.0,,,,,,,,,31.0,99.0,21.0,22.0,72.0,,,59.0,147.0,182.0,37.0,,2.0,5.0,4.0
22,pm,2018-11-23,2.0,5.0,4.0,1.0,1.0,3,2,2.0,2.0,4,2.0,,,,,,,,,,,,,,,,7.0,124.0,131.0,,313.0,4.0,0.0,4.0
22,pm,2018-11-24,4.0,0.0,4.0,4.0,4.0,3,2,2.0,2.0,2,2.0,,,,,,,,,,54.0,49.0,8.0,,,,23.0,195.0,128.0,49.0,107.0,3.0,0.0,4.0
22,pm,2018-11-25,3.0,0.0,4.0,3.0,3.0,3,3,2.0,2.0,2,2.0,,,,,,,,,150.0,67.0,,175.0,,,,31.0,58.0,23.0,22.0,173.0,3.0,0.0,4.0
22,pm,2018-11-26,3.0,0.0,4.0,3.0,3.0,3,3,2.0,2.0,2,2.0,,,,,,,,,90.0,31.0,,229.0,48.0,,,25.0,,119.0,2.0,185.0,3.0,1.0,4.0
22,pm,2018-11-27,3.0,1.0,4.0,3.0,3.0,3,3,2.0,2.0,2,2.0,,,,,,,,,39.0,115.0,,187.0,,,,34.0,158.0,24.0,40.0,239.0,3.0,1.0,4.0
22,pm,2018-11-28,3.0,1.0,4.0,3.0,3.0,3,3,2.0,2.0,2,2.0,,,,,,,,,77.0,34.0,,135.0,136.0,,98.0,,102.0,57.0,,130.0,,,
6,pm,2018-10-31,3.0,9.0,2.0,3.0,3.0,3,3,2.0,2.0,2,2.0,2.0,,,,,,,397.0,112.0,28.0,,147.0,,,,,,,,,3.0,9.0,2.0
6,pm,2018-11-04,3.0,9.0,2.0,3.0,3.0,3,3,2.0,2.0,2,2.0,4.0,,,,,,,,,,,387.0,,,204.0,,,,,,3.0,0.0,2.0
6,pm,2018-11-05,3.0,0.0,2.0,3.0,3.0,3,4,2.0,2.0,2,4.0,4.0,,,,,,,,169.0,73.0,24.0,382.0,,,93.0,,,,,,3.0,9.0,2.0
6,pm,2018-11-06,3.0,9.0,2.0,3.0,3.0,3,3,2.0,2.0,2,2.0,,,,,,,,,1.0,170.0,,499.0,,,,,,,,,2.0,9.0,2.0
6,pm,2018-11-09,2.0,9.0,2.0,2.0,2.0,3,3,2.0,2.0,2,2.0,,,,,,,,,,,,,,,,,572.0,,,,3.0,9.0,2.0
6,pm,2018-11-11,3.0,9.0,2.0,3.0,3.0,3,3,2.0,2.0,2,2.0,,,,,,,,,,14.0,,,,,191.0,,356.0,,,168.0,,,
27,pm,2018-11-15,2.0,0.0,4.0,2.0,2.0,1,1,2.0,4.0,1,2.0,4.0,,,,,,,34.0,175.0,87.0,165.0,155.0,,,33.0,49.0,,,37.0,,3.0,4.0,2.0
27,pm,2018-11-16,3.0,4.0,2.0,2.0,2.0,1,1,2.0,4.0,2,1.0,4.0,,,,,,,41.0,257.0,82.0,,252.0,,48.0,,30.0,,,8.0,,2.0,2.0,4.0
27,pm,2018-11-17,2.0,2.0,4.0,1.0,1.0,2,1,2.0,4.0,4,2.0,4.0,,,coffee,1.0,,,71.0,72.0,111.0,,255.0,,,,3.0,,,,208.0,4.0,0.0,2.0
27,pm,2018-11-18,4.0,0.0,2.0,3.0,3.0,1,1,2.0,4.0,4,3.0,4.0,,,coffee,1.0,,,,115.0,40.0,,342.0,,,,28.0,,,73.0,127.0,3.0,6.0,2.0
27,pm,2018-11-19,3.0,6.0,2.0,1.0,2.0,1,1,,4.0,2,3.0,4.0,,,coffee,2.0,,,,122.0,42.0,290.0,140.0,,,,133.0,,,,,2.0,4.0,2.0
27,pm,2018-11-20,2.0,4.0,2.0,1.0,1.0,2,1,2.0,4.0,3,3.0,4.0,,,,,,,20.0,199.0,142.0,297.0,172.0,,,,13.0,,16.0,,,3.0,4.0,2.0
27,pm,2018-11-21,3.0,4.0,2.0,1.0,1.0,1,1,,4.0,2,1.0,4.0,,,,,,,,130.0,66.0,221.0,231.0,,,,41.0,,,,,2.0,4.0,2.0
27,pm,2018-11-22,2.0,4.0,2.0,1.0,2.0,2,1,,4.0,2,2.0,4.0,,,,,,,,248.0,150.0,194.0,133.0,,,,12.0,,,,,2.0,6.0,4.0
27,pm,2018-11-23,2.0,6.0,4.0,1.0,1.0,1,1,1.0,4.0,2,2.0,4.0,,,,,,,8.0,117.0,101.0,,265.0,,,,136.0,,112.0,,,2.0,6.0,2.0
27,pm,2018-11-24,2.0,6.0,2.0,1.0,1.0,4,1,1.0,4.0,4,3.0,4.0,,,coffee,1.0,soju&beer,2.0,,102.0,66.0,,58.0,,,68.0,59.0,,,,306.0,1.0,5.0,2.0
27,pm,2018-11-25,1.0,5.0,2.0,1.0,1.0,2,1,2.0,4.0,4,3.0,4.0,,,coffee,1.0,,,,76.0,103.0,,164.0,,31.0,,125.0,,,,237.0,2.0,6.0,2.0
27,pm,2018-11-26,2.0,6.0,2.0,1.0,1.0,1,1,2.0,4.0,3,3.0,4.0,,,,,,,,119.0,82.0,327.0,164.0,,,,33.0,,,,,2.0,4.0,2.0
27,pm,2018-11-27,2.0,4.0,2.0,1.0,1.0,3,1,2.0,4.0,3,2.0,4.0,,,coffee,1.0,,,14.0,299.0,135.0,186.0,238.0,,,,32.0,,,,,2.0,0.0,2.0
27,pm,2018-11-28,2.0,0.0,2.0,2.0,2.0,2,1,1.0,4.0,3,3.0,4.0,,,coffee,1.0,,,,45.0,75.0,,445.0,,,64.0,59.0,,39.0,,,,,
14,pm,2018-10-31,2.0,8.0,4.0,3.0,3.0,2,1,2.0,4.0,2,2.0,3.0,coffee,2.0,,,,,421.0,21.0,15.0,,132.0,,,,,,,,,3.0,0.0,4.0
14,pm,2018-11-01,3.0,0.0,4.0,4.0,3.0,3,2,1.0,2.0,2,2.0,,coffee,1.0,,,,,425.0,37.0,,,70.0,,,,79.0,,,,,2.0,2.0,4.0
14,pm,2018-11-02,2.0,2.0,4.0,1.0,1.0,2,1,1.0,4.0,2,2.0,3.0,coffee,1.0,,,,,526.0,95.0,31.0,,38.0,,,,34.0,,,,,1.0,6.0,4.0
14,pm,2018-11-04,1.0,6.0,4.0,1.0,2.0,2,1,1.0,4.0,2,3.0,4.0,coffee,1.0,,,,,,174.0,50.0,,135.0,,,,,,,,,1.0,9.0,4.0
14,pm,2018-11-06,1.0,9.0,4.0,1.0,1.0,1,1,1.0,1.0,4,4.0,3.0,coffee,1.0,coffee,1.0,,,526.0,27.0,,96.0,52.0,,,,,,,,,,,
14,pm,2018-11-09,2.0,2.0,4.0,1.0,1.0,1,1,1.0,1.0,2,2.0,4.0,coffee,1.0,,,,,665.0,31.0,,,36.0,,,,,,,,,5.0,0.0,4.0
14,pm,2018-11-10,5.0,0.0,4.0,3.0,3.0,5,2,1.0,3.0,4,3.0,3.0,,,,,,,176.0,200.0,68.0,,107.0,,,,5.0,,,,,4.0,6.0,4.0
14,pm,2018-11-11,4.0,6.0,4.0,5.0,3.0,3,2,1.0,4.0,3,3.0,3.0,,,coffee,1.0,,,,236.0,73.0,,155.0,,,,83.0,,,,,4.0,4.0,4.0
14,pm,2018-11-12,4.0,4.0,4.0,3.0,3.0,3,2,1.0,4.0,2,2.0,4.0,coffee,1.0,coffee,1.0,,,428.0,6.0,36.0,,297.0,,,,,,,,,3.0,9.0,4.0
14,pm,2018-11-13,3.0,9.0,4.0,3.0,3.0,4,2,2.0,4.0,2,3.0,3.0,coffee,1.0,,,,,468.0,14.0,,,92.0,,,,,,,,,,,
2,pm,2018-11-15,3.0,0.0,4.0,2.0,2.0,3,3,1.0,3.0,1,2.0,4.0,,,coke,1.0,,,38.0,348.0,90.0,,108.0,,,71.0,,,,,,,,
2,pm,2018-11-25,2.0,2.0,4.0,2.0,2.0,3,3,2.0,2.0,2,2.0,,,,,,,,,,,,446.0,,90.0,106.0,,,,,,,,
2,pm,2018-11-27,1.0,0.0,4.0,2.0,4.0,4,4,,2.0,2,2.0,,,,,,,,136.0,,99.0,232.0,,,122.0,,103.0,,,,,2.0,1.0,4.0
2,pm,2018-11-28,2.0,1.0,4.0,2.0,3.0,2,1,2.0,2.0,2,2.0,,,,,,,,214.0,,,259.0,,,,,71.0,,,144.0,57.0,,,
16,pm,2018-11-01,4.0,2.0,2.0,3.0,4.0,3,1,2.0,4.0,3,2.0,4.0,coffee,1.0,coffee,2.0,,,74.0,32.0,98.0,351.0,,,,,,,,,,4.0,1.0,4.0
16,pm,2018-11-02,4.0,1.0,4.0,2.0,1.0,3,2,2.0,2.0,2,3.0,4.0,coffee,1.0,coffee,1.0,,,,19.0,22.0,326.0,,,,,,,,,,3.0,0.0,2.0
16,pm,2018-11-07,3.0,0.0,2.0,2.0,2.0,2,2,2.0,2.0,2,2.0,4.0,,,,,,,55.0,382.0,79.0,98.0,,,,,,,,,,3.0,0.0,4.0
16,pm,2018-11-08,3.0,0.0,4.0,2.0,2.0,3,1,1.0,1.0,2,3.0,4.0,,,,,,,112.0,,,622.0,,,,,,,,,,,,
16,pm,2018-11-12,2.0,1.0,4.0,1.0,2.0,2,1,,2.0,2,2.0,2.0,,,,,,,311.0,129.0,,82.0,5.0,,,,,,,,,,,
28,pm,2018-11-15,3.0,0.0,2.0,2.0,3.0,4,2,2.0,4.0,3,3.0,3.0,,,,,,,130.0,291.0,46.0,114.0,112.0,,,,22.0,,39.0,,,1.0,1.0,4.0
28,pm,2018-11-17,1.0,1.0,4.0,2.0,2.0,4,2,1.0,2.0,1,2.0,,caffeinated drink,1.0,,,,,,176.0,238.0,,236.0,66.0,,,,,,,,4.0,0.0,4.0
28,pm,2018-11-18,4.0,0.0,4.0,3.0,3.0,4,4,1.0,2.0,3,3.0,,coffee,1.0,,,,,177.0,18.0,90.0,,,,,,,,319.0,,209.0,4.0,0.0,4.0
28,pm,2018-11-19,4.0,0.0,4.0,4.0,4.0,4,4,2.0,2.0,3,3.0,1.0,,,,,,,389.0,147.0,64.0,,41.0,,,,34.0,,125.0,,,4.0,0.0,4.0
28,pm,2018-11-20,4.0,0.0,4.0,3.0,3.0,3,2,2.0,4.0,2,4.0,3.0,,,,,,,274.0,145.0,37.0,270.0,,,,,8.0,,32.0,,,4.0,5.0,4.0
28,pm,2018-11-21,4.0,5.0,4.0,5.0,3.0,5,5,2.0,2.0,3,3.0,,,,,,,,222.0,131.0,48.0,150.0,51.0,,,,69.0,,23.0,,62.0,2.0,5.0,4.0
28,pm,2018-11-22,2.0,5.0,4.0,3.0,3.0,3,2,2.0,4.0,3,2.0,4.0,,,,,,,444.0,98.0,25.0,86.0,47.0,,,,,,13.0,,,1.0,5.0,4.0
28,pm,2018-11-23,1.0,5.0,4.0,2.0,3.0,5,5,2.0,4.0,1,2.0,2.0,,,,,,,337.0,122.0,,153.0,34.0,,,,20.0,,,,,4.0,5.0,4.0
28,pm,2018-11-24,4.0,5.0,4.0,4.0,4.0,4,3,2.0,4.0,2,2.0,,,,,,,,120.0,178.0,171.0,,63.0,,10.0,,16.0,,78.0,,,4.0,0.0,4.0
28,pm,2018-11-26,4.0,0.0,4.0,4.0,4.0,3,3,2.0,1.0,2,2.0,4.0,,,,,,,,325.0,42.0,,102.0,,,,,,80.0,,,4.0,0.0,2.0
28,pm,2018-11-27,4.0,0.0,2.0,4.0,4.0,4,2,2.0,2.0,2,2.0,2.0,,,,,,,209.0,118.0,78.0,200.0,61.0,,,,,,55.0,,,4.0,2.0,4.0
28,pm,2018-11-28,4.0,2.0,4.0,3.0,3.0,4,1,2.0,4.0,2,2.0,,,,coffee,1.0,,,112.0,139.0,103.0,99.0,,,,,19.0,,83.0,,74.0,,,
8,pm,2018-11-01,2.0,2.0,4.0,2.0,2.0,3,3,2.0,4.0,3,3.0,4.0,,,,,,,157.0,158.0,50.0,4.0,80.0,,,,,27.0,201.0,,,1.0,1.0,4.0
8,pm,2018-11-02,1.0,1.0,4.0,2.0,3.0,5,3,2.0,3.0,2,3.0,3.0,coffee,1.0,,,wine,1.0,96.0,136.0,219.0,57.0,40.0,,,,,,105.0,,,1.0,0.0,4.0
8,pm,2018-11-04,1.0,0.0,4.0,3.0,3.0,4,4,1.0,3.0,3,3.0,3.0,,,coffee,2.0,,,,12.0,163.0,,70.0,,,180.0,,,104.0,,,2.0,6.0,4.0
8,pm,2018-11-05,2.0,6.0,4.0,2.0,3.0,4,2,2.0,3.0,3,3.0,4.0,coffee,2.0,,,beer,1.0,320.0,183.0,113.0,,,,,,,,113.0,,,3.0,6.0,4.0
8,pm,2018-11-06,3.0,6.0,4.0,2.0,3.0,3,2,2.0,2.0,3,2.0,4.0,,,coffee,1.0,,,128.0,199.0,28.0,,202.0,,,25.0,,,130.0,,,2.0,0.0,4.0
8,pm,2018-11-07,2.0,0.0,4.0,2.0,3.0,3,3,2.0,2.0,3,3.0,4.0,coffee,1.0,,,,,322.0,131.0,109.0,,26.0,,,81.0,,,5.0,14.0,,2.0,0.0,3.0
8,pm,2018-11-08,2.0,0.0,3.0,2.0,3.0,1,1,1.0,4.0,2,2.0,4.0,,,,,,,194.0,48.0,213.0,189.0,16.0,,,,,,,,,1.0,2.0,4.0
8,pm,2018-11-09,1.0,2.0,4.0,2.0,3.0,4,3,2.0,4.0,2,2.0,4.0,coffee,1.0,coffee,1.0,,,363.0,250.0,94.0,37.0,,,,16.0,,,37.0,,,1.0,2.0,4.0
8,pm,2018-11-10,1.0,2.0,4.0,2.0,3.0,4,4,2.0,2.0,2,3.0,4.0,coffee,1.0,,,,,,8.0,145.0,22.0,149.0,,,109.0,,,267.0,,,1.0,1.0,4.0
8,pm,2018-11-11,1.0,1.0,4.0,2.0,3.0,4,3,2.0,2.0,3,3.0,4.0,,,coffee,2.0,,,26.0,29.0,111.0,,93.0,,,215.0,,,214.0,,,3.0,2.0,3.0
8,pm,2018-11-12,3.0,2.0,3.0,3.0,3.0,3,1,2.0,4.0,1,2.0,4.0,coffee,1.0,,,,,274.0,250.0,118.0,78.0,,,,,,,39.0,,,,,
19,pm,2018-11-17,3.0,2.0,2.0,4.0,4.0,4,2,2.0,4.0,3,3.0,4.0,,,,,,,,47.0,,,104.0,30.0,,,138.0,,92.0,,,3.0,5.0,2.0
19,pm,2018-11-19,3.0,5.0,2.0,2.0,2.0,4,4,2.0,4.0,2,2.0,,,,,,,,205.0,88.0,83.0,120.0,,,,,7.0,,,,,3.0,0.0,2.0
19,pm,2018-11-20,3.0,0.0,2.0,2.0,3.0,3,2,2.0,4.0,3,3.0,,,,,,,,291.0,154.0,77.0,,39.0,,,,52.0,,,,,3.0,0.0,2.0
19,pm,2018-11-22,3.0,0.0,2.0,2.0,3.0,3,2,2.0,3.0,3,,,,,,,,,64.0,118.0,68.0,,22.0,,,,,,,,,2.0,0.0,2.0
19,pm,2018-11-23,2.0,0.0,2.0,2.0,2.0,3,2,2.0,3.0,3,3.0,,,,,,,,123.0,85.0,9.0,,13.0,6.0,,,,,,,,,,
19,pm,2018-11-27,3.0,5.0,2.0,2.0,3.0,3,2,2.0,2.0,2,2.0,,,,,,,,324.0,74.0,38.0,,77.0,,,,,,,,,,,
9,pm,2018-11-01,2.0,3.0,4.0,2.0,2.0,3,4,1.0,2.0,3,3.0,4.0,coffee,2.0,tea,1.0,beer,2.0,361.0,91.0,206.0,,,,,,41.0,,22.0,,,2.0,9.0,4.0
9,pm,2018-11-02,2.0,9.0,4.0,2.0,2.0,3,4,2.0,2.0,3,3.0,4.0,coffee,2.0,coffee,1.0,,,245.0,138.0,70.0,,26.0,1.0,,,62.0,,70.0,,86.0,3.0,4.0,4.0
9,pm,2018-11-03,3.0,4.0,4.0,2.0,3.0,4,4,2.0,1.0,2,3.0,3.0,coffee,1.0,,,beer,3.0,,155.0,148.0,,288.0,,,,14.0,,87.0,,,2.0,4.0,4.0
9,pm,2018-11-04,2.0,4.0,4.0,2.0,3.0,2,4,2.0,3.0,3,3.0,,coffee,1.0,,,,,,147.0,93.0,,34.0,,,,285.0,30.0,84.0,128.0,,4.0,3.0,4.0
9,pm,2018-11-05,4.0,3.0,4.0,3.0,3.0,3,1,1.0,2.0,3,4.0,2.0,coffee,1.0,coffee,2.0,,,425.0,220.0,71.0,,,,,,39.0,,30.0,,,3.0,0.0,4.0
9,pm,2018-11-06,3.0,0.0,4.0,3.0,3.0,3,2,2.0,2.0,2,2.0,,coffee,2.0,coffee,2.0,,,452.0,137.0,133.0,,,,,,48.0,,5.0,,,3.0,0.0,4.0
9,pm,2018-11-07,3.0,0.0,4.0,2.0,3.0,4,4,2.0,3.0,3,3.0,,coffee,1.0,coffee,2.0,,,288.0,213.0,87.0,,34.0,,,,60.0,,85.0,,,3.0,3.0,4.0
9,pm,2018-11-08,3.0,3.0,4.0,3.0,3.0,4,4,2.0,3.0,3,3.0,,coffee,2.0,coffee,2.0,,,53.0,169.0,131.0,,106.0,,,,,,150.0,61.0,,3.0,0.0,4.0
9,pm,2018-11-09,3.0,0.0,4.0,3.0,3.0,4,4,2.0,3.0,3,3.0,,coffee,1.0,coffee,2.0,beer,2.0,243.0,156.0,102.0,,21.0,5.0,,,32.0,,24.0,27.0,,3.0,0.0,4.0
9,pm,2018-11-10,3.0,0.0,4.0,2.0,3.0,4,4,2.0,3.0,3,3.0,,,,coffee,2.0,beer,3.0,,12.0,100.0,,200.0,,,,71.0,,368.0,,,4.0,4.0,4.0
9,pm,2018-11-11,4.0,4.0,4.0,3.0,3.0,4,4,2.0,3.0,3,3.0,,coffee,2.0,,,,,,65.0,51.0,40.0,152.0,117.0,,,104.0,,123.0,46.0,32.0,3.0,0.0,2.0
9,pm,2018-11-12,3.0,0.0,2.0,3.0,3.0,3,3,2.0,3.0,3,3.0,3.0,coffee,1.0,coffee,2.0,beer,1.0,325.0,118.0,58.0,,,,,,64.0,,62.0,,,2.0,0.0,4.0
9,pm,2018-11-13,2.0,0.0,4.0,2.0,3.0,3,2,2.0,3.0,3,3.0,,coffee,1.0,coffee,2.0,,,260.0,190.0,70.0,,,,,,59.0,,88.0,,,,,
